train/test,epoch,loss/avg_loss,accuracy
train epoch,2,0.018340494483709335,-
train epoch,2,0.03315478563308716,-
train epoch,2,0.06293977051973343,-
train epoch,2,0.1407826840877533,-
train epoch,2,0.0294693224132061,-
train epoch,2,0.015852531418204308,-
train epoch,2,0.03425368294119835,-
train epoch,2,0.10906919836997986,-
train epoch,2,0.028927577659487724,-
train epoch,2,0.04099055752158165,-
train epoch,2,0.09985213726758957,-
train epoch,2,0.031977780163288116,-
train epoch,2,0.04193064197897911,-
train epoch,2,0.024089990183711052,-
train epoch,2,0.012465613894164562,-
train epoch,2,0.04770603030920029,-
train epoch,2,0.004031775984913111,-
test,-,0.036490366888046265,98.72
train epoch,3,0.03304794803261757,-
train epoch,3,0.014819887466728687,-
train epoch,3,0.019339939579367638,-
train epoch,3,0.07465574145317078,-
train epoch,3,0.029496489092707634,-
train epoch,3,0.08416591584682465,-
train epoch,3,0.02093835547566414,-
train epoch,3,0.04985717684030533,-
train epoch,3,0.05071663483977318,-
train epoch,3,0.021199503913521767,-
train epoch,3,0.1079535186290741,-
train epoch,3,0.26031672954559326,-
train epoch,3,0.032962728291749954,-
train epoch,3,0.050933901220560074,-
train epoch,3,0.08312763273715973,-
train epoch,3,0.08225925266742706,-
train epoch,3,0.14686329662799835,-
train epoch,3,0.0074715944938361645,-
train epoch,3,0.07398415356874466,-
train epoch,3,0.021348414942622185,-
train epoch,3,0.06987886130809784,-
train epoch,3,0.03961777314543724,-
train epoch,3,0.022254610434174538,-
train epoch,3,0.05235826596617699,-
train epoch,3,0.017640242353081703,-
train epoch,3,0.028769077733159065,-
train epoch,3,0.10154591500759125,-
train epoch,3,0.0015288019785657525,-
train epoch,3,0.04354913905262947,-
train epoch,3,0.029935382306575775,-
train epoch,3,0.08684945106506348,-
train epoch,3,0.07474865764379501,-
train epoch,3,0.0045902319252491,-
train epoch,3,0.12589482963085175,-
train epoch,3,0.020718112587928772,-
train epoch,3,0.0014483719132840633,-
train epoch,3,0.07488705217838287,-
train epoch,3,0.036576300859451294,-
train epoch,3,0.0031267718877643347,-
train epoch,3,0.012384606525301933,-
train epoch,3,0.06602964550256729,-
train epoch,3,0.05226527154445648,-
train epoch,3,0.031556934118270874,-
train epoch,3,0.1192193329334259,-
train epoch,3,0.10787186026573181,-
train epoch,3,0.030026964843273163,-
train epoch,3,0.02229336090385914,-
train epoch,3,0.025640374049544334,-
train epoch,3,0.08430473506450653,-
train epoch,3,0.06405796110630035,-
train epoch,3,0.02903815358877182,-
train epoch,3,0.0067972284741699696,-
train epoch,3,0.05028816685080528,-
train epoch,3,0.0023153990041464567,-
train epoch,3,0.00293639674782753,-
train epoch,3,0.07103085517883301,-
train epoch,3,0.0919199138879776,-
train epoch,3,0.011547042988240719,-
train epoch,3,0.033467814326286316,-
train epoch,3,0.048440322279930115,-
train epoch,3,0.07116376608610153,-
train epoch,3,0.003475242992863059,-
train epoch,3,0.028376352041959763,-
train epoch,3,0.045335471630096436,-
train epoch,3,0.03769763559103012,-
train epoch,3,0.04251027852296829,-
train epoch,3,0.017096102237701416,-
train epoch,3,0.025186879560351372,-
train epoch,3,0.04861706867814064,-
train epoch,3,0.0044567035511136055,-
train epoch,3,0.0487510971724987,-
train epoch,3,0.059862300753593445,-
train epoch,3,0.08646877855062485,-
train epoch,3,0.05620819330215454,-
train epoch,3,0.0759260505437851,-
train epoch,3,0.02919413521885872,-
train epoch,3,0.01559311244636774,-
train epoch,3,0.006959771737456322,-
train epoch,3,0.011919056996703148,-
train epoch,3,0.028926769271492958,-
train epoch,3,0.049069009721279144,-
train epoch,3,0.07501806318759918,-
train epoch,3,0.0024752754252403975,-
train epoch,3,0.03442647308111191,-
train epoch,3,0.13955439627170563,-
train epoch,3,0.01982269249856472,-
train epoch,3,0.004706759937107563,-
train epoch,3,0.04649908095598221,-
train epoch,3,0.014688747934997082,-
train epoch,3,0.009624998085200787,-
train epoch,3,0.07841310650110245,-
train epoch,3,0.01596672274172306,-
train epoch,3,0.00659014331176877,-
train epoch,3,0.0011566245229914784,-
test,-,0.03467865487337112,98.8
